initialucr,eventnumber,initialtype,finaltype,datetimereceived,eventaddress,reportingdistrict,source,beat,district,city,state,month,day,year,yearfrac,yearmonth
Shots Fired,133310930,957S,957S,11/27/2013 22:55,2012 S SACRAMENTO ST,PAR,2013-2014,,,Stockton,CA,11,27,2013,13.90555556,167
Shots Fired,133340129,957S,957S,11/30/2013 6:19,1536 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,11,30,2013,13.91388889,167
Shots Fired,133340316,957S,957S,11/30/2013 11:32,1658 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,11,30,2013,13.91388889,167
Shots Fired,133340520,957S,957S,11/30/2013 15:59,2227 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,11,30,2013,13.91388889,167
Shots Fired,133350047,957S,957S,12/1/2013 1:24,2349 S SACRAMENTO ST,PAR,2013-2014,,,Stockton,CA,12,1,2013,13.91666667,168
Shots Fired,133350580,957S,DISCHARGE OF FIREARMS,12/1/2013 18:15,1554 SIERRA LN,PAR,2013-2014,,,Stockton,CA,12,1,2013,13.91666667,168
Shots Fired,133371031,957S,957S,12/3/2013 23:25,2012 S TURNPIKE RD,SEA,2013-2014,,,Stockton,CA,12,3,2013,13.92222222,168
Shots Fired,133380658,957S,957S,12/4/2013 15:59,2348 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,12,4,2013,13.925,168
Shots Fired,133390115,957S,957S,12/5/2013 6:20,1537 ARTESE LN,PAR,2013-2014,,,Stockton,CA,12,5,2013,13.92777778,168
Shots Fired,133390137,957S,957S,12/5/2013 7:22,1501 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,12,5,2013,13.92777778,168
Shots Fired,133400093,957S,957S,12/6/2013 7:01,1602 TWELFTH ST,PAR,2013-2014,,,Stockton,CA,12,6,2013,13.93055556,168
Shots Fired,133400462,957S,957S,12/6/2013 14:38,2520 BELLEVIEW AV,PAR,2013-2014,,,Stockton,CA,12,6,2013,13.93055556,168
Shots Fired,133400861,957S,957S,12/6/2013 22:14,2322 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,12,6,2013,13.93055556,168
Shots Fired,133410791,957S,957S,12/7/2013 21:13,2454 S PILGRIM ST,PAR,2013-2014,,,Stockton,CA,12,7,2013,13.93333333,168
Shots Fired,133420552,957S,957S,12/8/2013 17:13,2318 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,12,8,2013,13.93611111,168
Shots Fired,133430625,957S,957S,12/9/2013 16:47,2255 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,12,9,2013,13.93888889,168
Shots Fired,133440138,957S,957S,12/10/2013 7:38,1816 E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,12,10,2013,13.94166667,168
Shots Fired,133440661,957S,957S,12/10/2013 17:37,2403 S PILGRIM ST,PAR,2013-2014,,,Stockton,CA,12,10,2013,13.94166667,168
Shots Fired,133440779,957S,957S,12/10/2013 20:11,2319 S PILGRIM ST,PAR,2013-2014,,,Stockton,CA,12,10,2013,13.94166667,168
Shots Fired,133440875,957S,957S,12/10/2013 22:34,508 W EIGHTH ST,SEA,2013-2014,,,Stockton,CA,12,10,2013,13.94166667,168
Shots Fired,133470800,957S,957S,12/13/2013 21:07,2420 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,12,13,2013,13.95,168
Shots Fired,133480503,957S,957S,12/14/2013 15:54,717 HEMLOCK ST,SEA,2013-2014,,,Stockton,CA,12,14,2013,13.95277778,168
Shots Fired,133490145,957S,957S,12/15/2013 8:19,930 E MARTIN LUTHER KING BL,SEA,2013-2014,,,Stockton,CA,12,15,2013,13.95555556,168
Shots Fired,133490733,957S,957S,12/15/2013 20:48,2323 PHELPS ST,PAR,2013-2014,,,Stockton,CA,12,15,2013,13.95555556,168
Shots Fired,133490844,957S,957S,12/15/2013 23:52,2117 S MADISON ST,SEA,2013-2014,,,Stockton,CA,12,15,2013,13.95555556,168
Shots Fired,133500029,957S,957S,12/16/2013 1:35,2323 PHELPS ST,PAR,2013-2014,,,Stockton,CA,12,16,2013,13.95833333,168
Shots Fired,133510746,957S,957S,12/17/2013 18:57,2318 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,12,17,2013,13.96111111,168
Shots Fired,133520777,957S,DISCHARGE OF FIREARMS,12/18/2013 18:55,1649 HOUSTON AV,SEA,2013-2014,,,Stockton,CA,12,18,2013,13.96388889,168
Shots Fired,133530878,957S,957S,12/19/2013 21:25,1732 S UNION ST,PAR,2013-2014,,,Stockton,CA,12,19,2013,13.96666667,168
Shots Fired,133540813,957S,957S,12/20/2013 20:40,1546 E TENTH ST,PAR,2013-2014,,,Stockton,CA,12,20,2013,13.96944444,168
Shots Fired,133550759,957S,957S,12/21/2013 20:26,115 W SIXTH ST,SEA,2013-2014,,,Stockton,CA,12,21,2013,13.97222222,168
Shots Fired,133570799,957S,957S,12/23/2013 19:40,2343 S SACRAMENTO ST,PAR,2013-2014,,,Stockton,CA,12,23,2013,13.97777778,168
Shots Fired,133570847,957S,957S,12/23/2013 20:44,2161 S AMERICAN ST,SEA,2013-2014,,,Stockton,CA,12,23,2013,13.97777778,168
Shots Fired,133580907,957S,957S,12/24/2013 22:16,226 W SIXTH ST,SEA,2013-2014,,,Stockton,CA,12,24,2013,13.98055556,168
Shots Fired,133590197,957S,957S,12/25/2013 6:58,1573 E SIXTH ST,PAR,2013-2014,,,Stockton,CA,12,25,2013,13.98333333,168
Shots Fired,133590677,957S,957S,12/25/2013 19:33,720 E CLAY ST,SEA,2013-2014,,,Stockton,CA,12,25,2013,13.98333333,168
Shots Fired,133610783,957S,957S,12/27/2013 21:54,1732 S UNION ST,PAR,2013-2014,,,Stockton,CA,12,27,2013,13.98888889,168
Shots Fired,133620101,957S,957S,12/28/2013 7:01,2014 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,12,28,2013,13.99166667,168
Shots Fired,133620790,957S,957S,12/28/2013 22:44,2509 PHELPS ST,PAR,2013-2014,,,Stockton,CA,12,28,2013,13.99166667,168
Shots Fired,133630003,957S,957S,12/29/2013 0:04,2517 PHELPS ST,PAR,2013-2014,,,Stockton,CA,12,29,2013,13.99444444,168
Shots Fired,133630122,957S,957S,12/29/2013 4:53,270 DELHI AV,SEA,2013-2014,,,Stockton,CA,12,29,2013,13.99444444,168
Shots Fired,133640074,957S,957S,12/30/2013 4:23,1584 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,12,30,2013,13.99722222,168
Shots Fired,133640830,957S,957S,12/30/2013 20:26,E WEBER AV/N CALIFORNIA ST,CIV,2013-2014,,,Stockton,CA,12,30,2013,13.99722222,168
Shots Fired,133640838,957S,957S,12/30/2013 20:35,918 E SECOND ST,SEA,2013-2014,,,Stockton,CA,12,30,2013,13.99722222,168
Shots Fired,133640937,957S,957S,12/30/2013 23:51,2026 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,12,30,2013,13.99722222,168
Shots Fired,133650700,957S,957S,12/31/2013 18:11,1020 E NINTH ST,NTH,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650723,957S,957S,12/31/2013 18:43,2522 ORVILLE ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650726,957S,957S,12/31/2013 18:46,634 E FOURTH ST,SEA,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650749,957S,957S,12/31/2013 19:08,2347 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650811,957S,957S,12/31/2013 20:05,1622 E SEVENTH ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650813,957S,957S,12/31/2013 20:07,1726 E THIRTEENTH ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650841,957S,957S,12/31/2013 20:41,2105 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650852,957S,957S,12/31/2013 20:58,1622 JULIAN ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650855,957S,957S,12/31/2013 21:02,2126 S UNION ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650864,957S,DISCHARGE OF FIREARMS,12/31/2013 21:06,KELLEY DR/VALLEY FORGE DR,BEA,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650867,957S,957S,12/31/2013 21:09,2051 S PILGRIM ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650870,957S,957S,12/31/2013 21:12,2508 BELLEVIEW AV,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650873,957S,957S,12/31/2013 21:13,E ELEVENTH ST/BIEGHLE ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650898,957S,957S,12/31/2013 21:29,1541 E TENTH ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650901,957S,SHOOTING INTO OCCUPIED DWELLING,12/31/2013 21:35,1722 BENEDINO CI,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650909,957S,957S,12/31/2013 21:47,2202 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650916,957S,957S,12/31/2013 21:57,2708 WESSON WY,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650934,957S,957S,12/31/2013 22:14,1680 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650935,957S,957S,12/31/2013 22:14,1622 JULIAN ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650936,957S,957S,12/31/2013 22:16,1625 E SIXTH ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650940,957S,957S,12/31/2013 22:18,221 W NINTH ST,SEA,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650949,957S,957S,12/31/2013 22:29,2006 S PILGRIM ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133650999,957S,957S,12/31/2013 23:10,216 E FIRST ST,SEA,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133651036,957S,957S,12/31/2013 23:40,2635 S COMMERCE ST,SEA,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133651047,957S,BE ON LOOKOUT FOR--AND/OR ATT TO LOCATE,12/31/2013 23:45,1868 E TENTH ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,133651070,957S,957S,12/31/2013 23:53,1610 ELEVENTH ST,PAR,2013-2014,,,Stockton,CA,12,31,2013,14,168
Shots Fired,140020877,957S,957S,1/2/2014 20:50,241 W FOURTH ST,SEA,2013-2014,,,Stockton,CA,1,2,2014,14.00277778,169
Shots Fired,140020899,957S,957S,1/2/2014 21:25,2003 S SACRAMENTO ST,PAR,2013-2014,,,Stockton,CA,1,2,2014,14.00277778,169
Shots Fired,140020934,957S,957S,1/2/2014 22:19,2778 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,1,2,2014,14.00277778,169
Shots Fired,140020951,957S,957S,1/2/2014 22:42,241 W FOURTH ST,SEA,2013-2014,,,Stockton,CA,1,2,2014,14.00277778,169
Shots Fired,140030950,957S,957S,1/3/2014 21:56,1732 S UNION ST,PAR,2013-2014,,,Stockton,CA,1,3,2014,14.00555556,169
Shots Fired,140040681,957S,ASSAULT WITH A DEADLY WEAPON,1/4/2014 19:23,737 E FIFTH ST,SEA,2013-2014,,,Stockton,CA,1,4,2014,14.00833333,169
Shots Fired,140050079,957S,957S,1/5/2014 2:51,159 W EIGHTH ST,SEA,2013-2014,,,Stockton,CA,1,5,2014,14.01111111,169
Shots Fired,140080672,957S,957S,1/8/2014 15:47,2651 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,1,8,2014,14.01944444,169
Shots Fired,140090620,957S,957S,1/9/2014 15:18,2246 S PILGRIM ST,PAR,2013-2014,,,Stockton,CA,1,9,2014,14.02222222,169
Shots Fired,140090908,957S,SHOOTING INTO OCCUPIED DWELLING,1/9/2014 20:26,745 E FIFTH ST,SEA,2013-2014,,,Stockton,CA,1,9,2014,14.02222222,169
Shots Fired,140100079,957S,957S,1/10/2014 3:03,572 W SEVENTH ST,SEA,2013-2014,,,Stockton,CA,1,10,2014,14.025,169
Shots Fired,140100753,957S,957S,1/10/2014 17:53,1509 SPRING ST,PAR,2013-2014,,,Stockton,CA,1,10,2014,14.025,169
Shots Fired,140100972,957S,957S,1/10/2014 22:03,2238 S UNION ST,PAR,2013-2014,,,Stockton,CA,1,10,2014,14.025,169
Shots Fired,140110005,957S,957S,1/11/2014 0:05,1920 S MONROE ST,SEA,2013-2014,,,Stockton,CA,1,11,2014,14.02777778,169
Shots Fired,140110938,957S,957S,1/11/2014 23:51,1569 E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,1,11,2014,14.02777778,169
Shots Fired,140120464,957S,957S,1/12/2014 15:57,115 W SIXTH ST,SEA,2013-2014,,,Stockton,CA,1,12,2014,14.03055556,169
Shots Fired,140120682,957S,957S,1/12/2014 20:40,1816 E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,1,12,2014,14.03055556,169
Shots Fired,140120747,957S,957S,1/12/2014 21:54,125 NAOMI COCHRAN DR,SEA,2013-2014,,,Stockton,CA,1,12,2014,14.03055556,169
Shots Fired,140130740,957S,957S,1/13/2014 18:40,2043 S AMERICAN ST,SEA,2013-2014,,,Stockton,CA,1,13,2014,14.03333333,169
Shots Fired,140140283,957S,957S,1/14/2014 10:44,2800 S EL DORADO ST,SEA,2013-2014,,,Stockton,CA,1,14,2014,14.03611111,169
Shots Fired,140150847,957S,957S,1/15/2014 19:21,2121 S PILGRIM ST,PAR,2013-2014,,,Stockton,CA,1,15,2014,14.03888889,169
Shots Fired,140151032,957S,957S,1/15/2014 23:43,W CHARTER WY/SB I5 OFF RAMP,SEA,2013-2014,,,Stockton,CA,1,15,2014,14.03888889,169
Shots Fired,140160890,957S,957S,1/16/2014 21:50,1714 BENEDINO CI,PAR,2013-2014,,,Stockton,CA,1,16,2014,14.04166667,169
Shots Fired,140170058,957S,957S,1/17/2014 3:26,402 E MARTIN LUTHER KING BL,SEA,2013-2014,,,Stockton,CA,1,17,2014,14.04444444,169
Shots Fired,140170614,957S,957S,1/17/2014 17:01,1601 E NINTH ST,PAR,2013-2014,,,Stockton,CA,1,17,2014,14.04444444,169
Shots Fired,140180001,957S,957S,1/18/2014 0:02,431 W FOURTH ST,SEA,2013-2014,,,Stockton,CA,1,18,2014,14.04722222,169
Shots Fired,140180013,957S,NARCOTICS SALES OR ACTIVITY,1/18/2014 0:15,605 E MARTIN LUTHER KING BL,SEA,2013-2014,,,Stockton,CA,1,18,2014,14.04722222,169
Shots Fired,140190697,957S,957S,1/19/2014 19:21,1819 S AMERICAN ST,SEA,2013-2014,,,Stockton,CA,1,19,2014,14.05,169
Shots Fired,140200614,957S,957S,1/20/2014 16:11,2345 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,1,20,2014,14.05277778,169
Shots Fired,140200869,957S,957S,1/20/2014 21:35,1931 S MONROE ST,SEA,2013-2014,,,Stockton,CA,1,20,2014,14.05277778,169
Shots Fired,140200895,957S,957S,1/20/2014 21:59,561 BUENA VIDA CT,SEA,2013-2014,,,Stockton,CA,1,20,2014,14.05277778,169
Shots Fired,140210753,957S,957S,1/21/2014 17:38,2363 S EL DORADO ST,SEA,2013-2014,,,Stockton,CA,1,21,2014,14.05555556,169
Shots Fired,140221058,957S,SHOOTING INTO OCCUPIED DWELLING,1/22/2014 23:09,2059 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,1,22,2014,14.05833333,169
Shots Fired,140241089,957S,SHOOTING INTO OCCUPIED DWELLING,1/24/2014 23:46,2243 S PILGRIM ST,PAR,2013-2014,,,Stockton,CA,1,24,2014,14.06388889,169
Shots Fired,140250093,957S,957S,1/25/2014 2:52,1837 S SUTTER ST,SEA,2013-2014,,,Stockton,CA,1,25,2014,14.06666667,169
Shots Fired,140250710,957S,957S,1/25/2014 18:32,1732 S UNION ST,PAR,2013-2014,,,Stockton,CA,1,25,2014,14.06666667,169
Shots Fired,140260757,957S,957S,1/26/2014 21:33,2375 OPHIR ST,PAR,2013-2014,,,Stockton,CA,1,26,2014,14.06944444,169
Shots Fired,140260768,957S,957S,1/26/2014 21:47,434 E SEVENTH ST,SEA,2013-2014,,,Stockton,CA,1,26,2014,14.06944444,169
Shots Fired,140280942,957S,957S,1/28/2014 22:23,2375 OPHIR ST,PAR,2013-2014,,,Stockton,CA,1,28,2014,14.075,169
Shots Fired,140290134,957S,957S,1/29/2014 7:01,1957 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,1,29,2014,14.07777778,169
Shots Fired,140310901,957S,957S,1/31/2014 21:02,720 E MARTIN LUTHER KING BL,SEA,2013-2014,,,Stockton,CA,1,31,2014,14.08333333,169
Shots Fired,140320103,957S,957S,2/1/2014 3:56,163 S TURNPIKE RD,SEA,2013-2014,,,Stockton,CA,2,1,2014,14.08333333,170
Shots Fired,140330730,957S,SHOOTING INTO OCCUPIED DWELLING,2/2/2014 21:12,1319 S GRANT ST,SEA,2013-2014,,,Stockton,CA,2,2,2014,14.08611111,170
Shots Fired,140340556,957S,957S,2/3/2014 15:14,2426 PHELPS ST,PAR,2013-2014,,,Stockton,CA,2,3,2014,14.08888889,170
Shots Fired,140340648,957S,957S,2/3/2014 16:38,222 W SEVENTH ST,SEA,2013-2014,,,Stockton,CA,2,3,2014,14.08888889,170
Shots Fired,140340808,957S,SHOOTING INTO OCCUPIED DWELLING,2/3/2014 19:23,435 W NINTH ST,SEA,2013-2014,,,Stockton,CA,2,3,2014,14.08888889,170
Shots Fired,140340905,957S,957S,2/3/2014 21:55,2349 S SACRAMENTO ST,PAR,2013-2014,,,Stockton,CA,2,3,2014,14.08888889,170
Shots Fired,140360793,957S,957S,2/5/2014 19:01,212 W SEVENTH ST,SEA,2013-2014,,,Stockton,CA,2,5,2014,14.09444444,170
Shots Fired,140380738,957S,957S,2/7/2014 19:25,2252 S HARRISON ST,SEA,2013-2014,,,Stockton,CA,2,7,2014,14.1,170
Shots Fired,140390230,957S,957S,2/8/2014 9:41,2154 S SAN JOAQUIN ST,SEA,2013-2014,,,Stockton,CA,2,8,2014,14.10277778,170
Shots Fired,140390850,957S,957S,2/8/2014 22:28,1925 S MONROE ST,SEA,2013-2014,,,Stockton,CA,2,8,2014,14.10277778,170
Shots Fired,140400699,957S,957S,2/9/2014 22:35,1846 E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,2,9,2014,14.10555556,170
Shots Fired,140400697,957S,957S,2/9/2014 22:35,1846 E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,2,9,2014,14.10555556,170
Shots Fired,140410943,957S,957S,2/10/2014 22:55,1245 E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,2,10,2014,14.10833333,170
Shots Fired,140430086,957S,CHECK OUT,2/12/2014 4:07,2059 S UNION ST,PAR,2013-2014,,,Stockton,CA,2,12,2014,14.11388889,170
Shots Fired,140430093,957S,957S,2/12/2014 4:27,2059 S UNION ST,PAR,2013-2014,,,Stockton,CA,2,12,2014,14.11388889,170
Shots Fired,140491004,957S,957S,2/18/2014 23:33,S SUTTER ST/E THIRD ST,SEA,2013-2014,,,Stockton,CA,2,18,2014,14.13055556,170
Shots Fired,140500156,957S,957S,2/19/2014 7:16,2546 S EL DORADO ST,SEA,2013-2014,,,Stockton,CA,2,19,2014,14.13333333,170
Shots Fired,140510804,957S,957S,2/20/2014 19:20,746 OSO ST,SEA,2013-2014,,,Stockton,CA,2,20,2014,14.13611111,170
Shots Fired,140510945,957S,957S,2/20/2014 22:38,1507 E SIXTH ST,PAR,2013-2014,,,Stockton,CA,2,20,2014,14.13611111,170
Shots Fired,140520856,957S,957S,2/21/2014 19:21,1526 TWELFTH ST,PAR,2013-2014,,,Stockton,CA,2,21,2014,14.13888889,170
Shots Fired,140521069,957S,957S,2/21/2014 23:41,1803 SIKH TEMPLE ST,SEA,2013-2014,,,Stockton,CA,2,21,2014,14.13888889,170
Shots Fired,140530034,957S,957S,2/22/2014 0:51,1915 S EL DORADO ST,SEA,2013-2014,,,Stockton,CA,2,22,2014,14.14166667,170
Shots Fired,140540032,957S,957S,2/23/2014 0:53,440 E SIXTH ST,SEA,2013-2014,,,Stockton,CA,2,23,2014,14.14444444,170
Shots Fired,140560863,957S,957S,2/25/2014 20:25,2105 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,2,25,2014,14.15,170
Shots Fired,140651015,957S,957S,3/6/2014 20:41,1526 TWELFTH ST,PAR,2013-2014,,,Stockton,CA,3,6,2014,14.18055556,171
Shots Fired,140651039,957S,957S,3/6/2014 21:21,440 E SIXTH ST,SEA,2013-2014,,,Stockton,CA,3,6,2014,14.18055556,171
Shots Fired,140651161,957S,957S,3/6/2014 23:50,440 E SIXTH ST,SEA,2013-2014,,,Stockton,CA,3,6,2014,14.18055556,171
Shots Fired,140670813,957S,957S,3/8/2014 21:39,2405 OPHIR ST,PAR,2013-2014,,,Stockton,CA,3,8,2014,14.18611111,171
Shots Fired,140690004,957S,957S,3/10/2014 0:13,1463 NAVY DR,SEA,2013-2014,,,Stockton,CA,3,10,2014,14.19166667,171
Shots Fired,140690009,957S,957S,3/10/2014 0:18,1574 E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,3,10,2014,14.19166667,171
Shots Fired,140690850,957S,957S,3/10/2014 20:26,2508 BELLEVIEW AV,PAR,2013-2014,,,Stockton,CA,3,10,2014,14.19166667,171
Shots Fired,140710197,957S,957S,3/12/2014 7:11,2433 PHELPS ST,PAR,2013-2014,,,Stockton,CA,3,12,2014,14.19722222,171
Shots Fired,140711088,957S,957S,3/12/2014 22:56,1810 E TENTH ST,PAR,2013-2014,,,Stockton,CA,3,12,2014,14.19722222,171
Shots Fired,140720415,957S,WARRANT SERVICE,3/13/2014 12:34,519 W FOURTH ST,SEA,2013-2014,,,Stockton,CA,3,13,2014,14.2,171
Shots Fired,140720916,957S,957S,3/13/2014 19:52,508 W EIGHTH ST,SEA,2013-2014,,,Stockton,CA,3,13,2014,14.2,171
Shots Fired,140740049,957S,957S,3/15/2014 1:06,2618 ODELL AV,SEA,2013-2014,,,Stockton,CA,3,15,2014,14.20555556,171
Shots Fired,140750011,957S,957S,3/16/2014 0:10,1546 S AMERICAN ST,SEA,2013-2014,,,Stockton,CA,3,16,2014,14.20833333,171
Shots Fired,140750719,957S,957S,3/16/2014 20:51,437 ST FRANCIS ST,SEA,2013-2014,,,Stockton,CA,3,16,2014,14.20833333,171
Shots Fired,140770002,957S,957S,3/18/2014 0:01,2070 S EL DORADO ST,SEA,2013-2014,,,Stockton,CA,3,18,2014,14.21388889,171
Shots Fired,140770677,957S,957S,3/18/2014 15:56,2210 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,3,18,2014,14.21388889,171
Shots Fired,140771018,957S,957S,3/18/2014 22:51,1415 S HUNTER ST,SEA,2013-2014,,,Stockton,CA,3,18,2014,14.21388889,171
Shots Fired,140780054,957S,957S,3/19/2014 2:14,2634 FAIRMONT AV,SEA,2013-2014,,,Stockton,CA,3,19,2014,14.21666667,171
Shots Fired,140780927,957S,957S,3/19/2014 20:39,2401 PHELPS ST,PAR,2013-2014,,,Stockton,CA,3,19,2014,14.21666667,171
Shots Fired,140790013,957S,957S,3/20/2014 0:24,1526 JULIAN ST,PAR,2013-2014,,,Stockton,CA,3,20,2014,14.21944444,171
Shots Fired,140800828,957S,NARCOTICS SALES OR ACTIVITY,3/21/2014 19:05,212 W SEVENTH ST,SEA,2013-2014,,,Stockton,CA,3,21,2014,14.22222222,171
Shots Fired,140800839,957S,957S,3/21/2014 19:16,2117 S MADISON ST,SEA,2013-2014,,,Stockton,CA,3,21,2014,14.22222222,171
Shots Fired,140810018,957S,957S,3/22/2014 0:21,630 E FIFTH ST,SEA,2013-2014,,,Stockton,CA,3,22,2014,14.225,171
Shots Fired,140811034,957S,957S,3/22/2014 23:09,2542 S EL DORADO ST,SEA,2013-2014,,,Stockton,CA,3,22,2014,14.225,171
Shots Fired,140811054,957S,957S,3/22/2014 23:28,440 E SIXTH ST,SEA,2013-2014,,,Stockton,CA,3,22,2014,14.225,171
Shots Fired,140820676,957S,957S,3/23/2014 18:00,1830 S MONROE ST,SEA,2013-2014,,,Stockton,CA,3,23,2014,14.22777778,171
Shots Fired,140820773,957S,957S,3/23/2014 19:36,2285 S SUTTER ST,SEA,2013-2014,,,Stockton,CA,3,23,2014,14.22777778,171
Shots Fired,140820896,957S,957S,3/23/2014 22:10,1747 S STANISLAUS ST,SEA,2013-2014,,,Stockton,CA,3,23,2014,14.22777778,171
Shots Fired,140820979,957S,957S,3/23/2014 23:41,1635 S SAN JOAQUIN ST,SEA,2013-2014,,,Stockton,CA,3,23,2014,14.22777778,171
Shots Fired,140840835,957S,957S,3/25/2014 19:59,2244 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,3,25,2014,14.23333333,171
Shots Fired,140860011,957S,957S,3/27/2014 0:15,2040 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,3,27,2014,14.23888889,171
Shots Fired,140860929,957S,957S,3/27/2014 19:25,2401 PHELPS ST,PAR,2013-2014,,,Stockton,CA,3,27,2014,14.23888889,171
Shots Fired,140890777,957S,957S,3/30/2014 20:59,844 E THIRD ST,SEA,2013-2014,,,Stockton,CA,3,30,2014,14.24722222,171
Shots Fired,140900033,957S,957S,3/31/2014 1:02,634 E FOURTH ST,SEA,2013-2014,,,Stockton,CA,3,31,2014,14.25,171
Shots Fired,140930105,957S,957S,4/3/2014 4:12,1679 ELEVENTH ST,PAR,2013-2014,,,Stockton,CA,4,3,2014,14.25555556,172
Shots Fired,140960096,957S,957S,4/6/2014 1:52,S AIRPORT WY/E SECOND ST,PAR,2013-2014,,,Stockton,CA,4,6,2014,14.26388889,172
Shots Fired,140960757,957S,957S,4/6/2014 18:27,2605 PLAYA DEL SOL AV,PAR,2013-2014,,,Stockton,CA,4,6,2014,14.26388889,172
Shots Fired,140960958,957S,957S,4/6/2014 22:17,2121 S HARRISON ST,SEA,2013-2014,,,Stockton,CA,4,6,2014,14.26388889,172
Shots Fired,140960967,957S,957S,4/6/2014 22:31,22 W EIGHTH ST,SEA,2013-2014,,,Stockton,CA,4,6,2014,14.26388889,172
Shots Fired,140960970,957S,957S,4/6/2014 22:31,1927 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,4,6,2014,14.26388889,172
Shots Fired,140970022,957S,957S,4/7/2014 0:43,301 W SEVENTH ST,SEA,2013-2014,,,Stockton,CA,4,7,2014,14.26666667,172
Shots Fired,140970079,957S,957S,4/7/2014 3:32,2010 S MADISON ST,SEA,2013-2014,,,Stockton,CA,4,7,2014,14.26666667,172
Shots Fired,140970900,957S,SHOOTING INTO OCCUPIED DWELLING,4/7/2014 20:12,361 KOLHER ST,SEA,2013-2014,,,Stockton,CA,4,7,2014,14.26666667,172
Shots Fired,140991178,957S,957S,4/9/2014 22:50,2118 ANNE ST,PAR,2013-2014,,,Stockton,CA,4,9,2014,14.27222222,172
Shots Fired,140991177,957S,957S,4/9/2014 22:50,1934 S GRANT ST,SEA,2013-2014,,,Stockton,CA,4,9,2014,14.27222222,172
Shots Fired,141020890,957S,957S,4/12/2014 21:22,719 CLOYNE CT,SEA,2013-2014,,,Stockton,CA,4,12,2014,14.28055556,172
