address,city,state,datetime,numrounds,shotspotterflexid,lat,long
134-198 N 8TH ST,Fresno,CA,04/07/2018 13:02:43,1,22958,36.7447604935,-119.760766009
1940 E HARVEY,Fresno,CA,04/08/2018 21:01:31,1,37701,36.7531970324,-119.787279471
3642-3652 N JAMES LN,Fresno,CA,04/08/2018 14:45:09,1,801,36.7839632664,-119.799851113
801-899 S RECREATION AVE,Fresno,CA,04/08/2018 21:53:04,1,22999,36.7344025876,-119.738699187
720 N AUGUSTA,Fresno,CA,04/08/2018 23:48:51,6,37707,36.7534300777,-119.777496156
4697 E BELMONT AVE,Fresno,CA,04/08/2018 18:49:11,1,22989,36.7506713475,-119.741083822
4577-4581 E WHITE AVE,Fresno,CA,04/09/2018 00:03:25,12,23003,36.7514184909,-119.746427058
532 N THIRD,Fresno,CA,04/09/2018 02:35:09,1,37711,36.7515225606,-119.768865292
,Fresno,CA,,4,,,
1336-1346 W FOUNTAIN WAY,Fresno,CA,04/10/2018 23:36:36,1,9295,36.7814219647,-119.827461573
3523 N SAN PABLO AVE,Fresno,CA,04/10/2018 01:06:53,9,838,36.7832299638,-119.794297404
101-105 W VALENCIA AVE,Fresno,CA,04/11/2018 01:14:49,5,18837,36.7232355064,-119.813411140
1124-1128 KERN ST,Fresno,CA,04/12/2018 21:21:17,1,18865,36.7265880219,-119.797007732
143 N EFFIE,Fresno,CA,04/12/2018 02:14:41,1,37758,36.7442730032,-119.788419347
530 N SECOND,Fresno,CA,04/12/2018 02:52:02,1,37759,36.7509654292,-119.771016879
2500-2522 S BARDELL AVE,Fresno,CA,04/13/2018 20:33:56,1,18894,36.7103355718,-119.797620405
1925 E LEWIS,Fresno,CA,04/14/2018 22:16:23,3,37831,36.7548228639,-119.787234622
4623-4627 E KINGS CANYON RD,Fresno,CA,04/14/2018 22:18:34,1,23190,36.7360486460,-119.744474184
920-1016 S CEDAR AVE,Fresno,CA,04/14/2018 21:40:55,1,23188,36.7331979557,-119.754619702
1812 W BUCKINGHAM WAY,Fresno,CA,04/14/2018 23:56:35,2,9424,36.7932429008,-119.832141330
810 S ARCHIE AVE,Fresno,CA,04/14/2018 19:30:37,1,23179,36.7340087478,-119.753495069
1123 E BELMONT,Fresno,CA,04/15/2018 06:24:12,1,37847,36.7505569944,-119.796582513
2501-2699 W GARLAND AVE,Fresno,CA,04/15/2018 00:48:23,1,9427,36.7846060483,-119.840016985
CA-99,Fresno,CA,04/16/2018 16:53:37,1,19028,36.7327244756,-119.801348220
1400-1498 E CAMBRIDGE AVE,Fresno,CA,04/17/2018 01:51:22,3,962,36.7692923339,-119.794968827
1022 SAN JOAQUIN ST,Fresno,CA,04/18/2018 21:15:02,1,19116,36.7340694571,-119.807113255
1126 E VASSAR AVE,Fresno,CA,04/18/2018 20:21:03,5,994,36.7712234321,-119.796300443
3059 E TULARE,Fresno,CA,04/19/2018 20:13:23,15,37922,36.7436850317,-119.772788757
540 E FRANKLIN,Fresno,CA,04/19/2018 00:36:13,1,37906,36.7486759285,-119.804368029
4245 E MCKENZIE AVE,Fresno,CA,04/19/2018 21:22:03,1,23354,36.7469757614,-119.753439158
3445 N WEST AVE,Fresno,CA,04/19/2018 20:59:46,3,9570,36.7815268472,-119.826601891
8 E OLIVE,Fresno,CA,04/20/2018 02:11:19,10,37928,36.7576484498,-119.813089292
4086 N HUGHES AVE,Fresno,CA,04/20/2018 02:11:08,3,9593,36.7916944078,-119.835189206
713-723 W CLINTON AVE,Fresno,CA,04/20/2018 02:58:18,10,9600,36.7720228841,-119.820329646
1305-1373 S CHANNING AVE,Fresno,CA,04/20/2018 17:39:24,1,19163,36.7293353656,-119.824251094
4109-4125 E MCKENZIE AVE,Fresno,CA,04/20/2018 20:34:26,1,23386,36.7468316243,-119.756245348
3426 N HUGHES AVE,Fresno,CA,04/20/2018 02:49:36,1,9599,36.7814518036,-119.835417999
935-961 E OLIVE AVE,Fresno,CA,04/21/2018 02:11:47,1,1052,36.7577149131,-119.799306193
1047 N FULTON,Fresno,CA,04/21/2018 02:06:59,1,37952,36.7558163893,-119.800379346
1201 JONES AVE,Fresno,CA,04/22/2018 01:56:15,1,19284,36.7244366683,-119.808362995
2721 S BARDELL AVE,Fresno,CA,04/22/2018 18:46:03,1,19364,36.7026486833,-119.798047579
1100-1298 W SIMPSON AVE,Fresno,CA,04/22/2018 03:57:39,3,9691,36.7784275883,-119.824862785
605 S BACKER AVE,Fresno,CA,04/22/2018 21:27:15,1,23506,36.7366475386,-119.743755966
3835 N WEST AVE,Fresno,CA,04/22/2018 17:56:57,3,9718,36.7871451360,-119.826603280
1373 S WEST AVE,Fresno,CA,04/22/2018 18:53:39,2,19369,36.7273855526,-119.826665987
800-830 E TERRACE AVE,Fresno,CA,04/23/2018 01:07:45,1,1090,36.7727519487,-119.800496922
1901 E SHIELDS AVE,Fresno,CA,04/23/2018 01:34:40,3,1093,36.7795432290,-119.790069424
3800-3836 N THORNE AVE,Fresno,CA,04/23/2018 03:06:02,6,9732,36.7868962703,-119.812985323
2202 N GLENN AVE,Fresno,CA,04/23/2018 23:50:11,1,1113,36.7704984637,-119.793316788
4618-4622 E FILLMORE AVE,Fresno,CA,04/24/2018 04:08:14,3,23532,36.7413322215,-119.744634329
3919-3929 N CHERYL AVE,Fresno,CA,04/24/2018 18:44:28,1,9803,36.7887862599,-119.843293525
3703 N BLACKSTONE AVE,Fresno,CA,04/25/2018 23:06:07,1,1137,36.7854771058,-119.791022713
3505 N PLEASANT AVE,Fresno,CA,04/26/2018 00:34:41,5,9842,36.7821496337,-119.840175563
447 N ORCHARD,Fresno,CA,04/26/2018 00:49:08,5,38042,36.7495805914,-119.774949182
271 N ABBY,Fresno,CA,04/26/2018 15:06:14,1,38048,36.7465995889,-119.789734612
1022-1032 E KAVILAND AVE,Fresno,CA,04/26/2018 23:04:21,1,19569,36.7086207044,-119.798062720
1412-1440 E YALE AVE,Fresno,CA,04/27/2018 18:19:32,8,1175,36.7704085107,-119.793948018
2301-2313 E HEDGES AVE,Fresno,CA,04/27/2018 01:23:48,3,1159,36.7596181074,-119.783522978
2721-2727 S BARDELL AVE,Fresno,CA,04/27/2018 21:33:44,1,19599,36.7022861433,-119.798115405
2450-2454 S POPPY AVE,Fresno,CA,04/27/2018 21:45:53,1,19600,36.7122584634,-119.789760617
1111-1121 E DRUMMOND AVE,Fresno,CA,04/27/2018 19:33:54,2,19597,36.7059673928,-119.797287919
2501-2599 N EFFIE ST,Fresno,CA,04/27/2018 13:16:20,4,1165,36.7739357960,-119.788370623
1844-1904 W FEDORA AVE,Fresno,CA,04/28/2018 22:24:44,10,10026,36.7836875271,-119.833151302
4539-4543 E ILLINOIS AVE,Fresno,CA,04/28/2018 20:17:48,1,23670,36.7451402140,-119.748232214
1501-1527 S WILLOW AVE,Fresno,CA,04/28/2018 05:09:35,6,23661,36.7275965939,-119.727248585
544-604 W CORTLAND AVE,Fresno,CA,04/28/2018 18:11:54,1,10014,36.7821140040,-119.818786529
3842-3852 E WASHINGTON AVE,Fresno,CA,04/28/2018 22:44:56,1,23679,36.7477155722,-119.759728058
622-632 W FOUNTAIN WAY,Fresno,CA,04/29/2018 04:49:44,4,10047,36.7812743952,-119.819409500
2858 E OLIVE,Fresno,CA,04/29/2018 13:26:04,1,38108,36.7579663366,-119.777278411
815 E BELMONT,Fresno,CA,04/29/2018 16:40:00,1,38112,36.7505076067,-119.801218515
2065-2099 S THORNE AVE,Fresno,CA,04/29/2018 22:23:33,24,19714,36.7214457659,-119.813295599
3316 E OLIVE,Fresno,CA,04/30/2018 02:31:45,4,38129,36.7577214167,-119.768826578
1135 W VALENCIA AVE,Fresno,CA,04/30/2018 01:13:50,1,19716,36.7230284291,-119.825735639
943 W MYERS AVE,Fresno,CA,04/30/2018 03:30:30,1,19718,36.7235950532,-119.823255825
4086-4140 N BLACKSTONE AVE,Fresno,CA,05/01/2018 00:53:41,1,1234,36.7915618878,-119.790383854
3702-3726 N PLEASANT AVE,Fresno,CA,05/01/2018 02:17:46,4,10118,36.7851036327,-119.839864726
4660 E ORLEANS AVE,Fresno,CA,05/01/2018 22:05:28,1,23753,36.7256427527,-119.742821422
1214 E GEORGE AVE,Fresno,CA,05/02/2018 22:11:06,1,19939,36.7008374688,-119.796907981
1840 E SAGINAW WAY,Fresno,CA,05/04/2018 00:53:07,1,1307,36.7886328370,-119.788794446
2249-2307 W FEDORA AVE,Fresno,CA,05/04/2018 22:27:49,1,10337,36.7835356542,-119.837772039
1461 E PINE AVE,Fresno,CA,05/04/2018 20:25:39,1,1325,36.7625283134,-119.790782528
1151-1199 VENTURA ST,Fresno,CA,05/04/2018 20:15:00,1,20102,36.7242294752,-119.794104721
CA-41,Fresno,CA,05/04/2018 20:33:52,1,20104,36.7070883843,-119.786394176
1133-1199 S 10TH ST,Fresno,CA,05/04/2018 22:08:25,1,23886,36.7310362641,-119.758011383
1544 E FEDORA AVE,Fresno,CA,05/05/2018 01:21:54,1,1328,36.7831028206,-119.792980151
1931 E ILLINOIS,Fresno,CA,05/05/2018 20:05:06,6,38289,36.7451688369,-119.787598678
205-213 E LEMON AVE,Fresno,CA,05/05/2018 20:06:41,1,20243,36.7339193252,-119.809782757
3599 N GLENN AVE,Fresno,CA,05/05/2018 20:31:04,1,1340,36.7830877274,-119.793326532
3161 E GRANT,Fresno,CA,05/05/2018 22:19:20,1,38299,36.7486874741,-119.770981264
3817-3819 E ILLINOIS AVE,Fresno,CA,05/06/2018 03:32:15,1,23938,36.7451113016,-119.760019017
475 N POPLAR,Fresno,CA,05/06/2018 17:34:08,1,38335,36.7501006765,-119.796798853
4318 E HAMILTON AVE,Fresno,CA,05/06/2018 22:04:32,1,23987,36.7243657974,-119.752696497
661-699 MAYOR AVE,Fresno,CA,05/06/2018 22:39:26,4,20401,36.7230425155,-119.797810070
1814-1830 W SHIELDS AVE,Fresno,CA,05/06/2018 20:03:12,1,10469,36.7793591690,-119.832617186
3508-3522 N MAROA AVE,Fresno,CA,05/06/2018 04:52:43,1,1355,36.7826342614,-119.799183914
3430 E MADISON,Fresno,CA,05/06/2018 04:53:33,8,38326,36.7491243070,-119.766908775
2687-2691 S TUPMAN ST,Fresno,CA,05/06/2018 04:12:38,6,20285,36.7037072147,-119.796092924
530 N MILLBROOK AVE,Fresno,CA,05/06/2018 21:15:18,1,23985,36.7509785666,-119.763476251
101-111 W HARVARD AVE,Fresno,CA,05/07/2018 00:51:38,1,10478,36.7739637314,-119.813958146
3059 E TULARE,Fresno,CA,05/07/2018 01:48:17,1,38344,36.7438408814,-119.772456520
3750 N DELNO,Fresno,CA,05/08/2018 21:40:07,1,10541,36.7861388913,-119.819650903
4758 E KINGS CANYON,Fresno,CA,05/10/2018 23:49:43,1,24106,36.7359193948,-119.738220552
2929 E LAMONA,Fresno,CA,05/10/2018 14:01:11,11,1443,36.7607873383,-119.775842275
3991 N WEST,Fresno,CA,05/11/2018 11:29:59,2,10670,36.7901186058,-119.826590865
1006 E ANDREWS,Fresno,CA,05/11/2018 00:03:45,1,1462,36.7799710592,-119.798495936
1566 N SAFFORD,Fresno,CA,05/12/2018 03:31:30,1,10701,36.7641616477,-119.809441767
2930 N MAROA,Fresno,CA,05/12/2018 06:52:48,1,1487,36.7769607662,-119.799339885
373 W WOODWARD,Fresno,CA,05/12/2018 00:15:51,1,20810,36.7218038001,-119.817081069
4782 E EL MONTE,Fresno,CA,05/12/2018 22:06:03,1,24179,36.7348372815,-119.737257487
1516 E PRINCETON,Fresno,CA,05/12/2018 20:25:11,1,1495,36.7748054551,-119.791984046
4779 E MONTECITO,Fresno,CA,05/13/2018 01:33:12,1,24190,36.7341160467,-119.737343449
1115 W SIMPSON,Fresno,CA,05/13/2018 04:08:10,6,10769,36.7782322258,-119.824534206
5005 E MONO,Fresno,CA,05/13/2018 11:55:40,5,24200,36.7370122607,-119.727273495
3239 E CLAY,Fresno,CA,05/13/2018 03:22:17,1,38440,36.7568306706,-119.770563943
723 C,Fresno,CA,05/14/2018 22:37:26,23,20900,36.7256115893,-119.795219194
2639 E CLAY,Fresno,CA,05/14/2018 23:41:39,1,1531,36.7569055235,-119.778959287
1107 WATERMAN,Fresno,CA,05/14/2018 03:57:51,6,20883,36.7247153184,-119.805556682
1301 W ROBINSON,Fresno,CA,05/15/2018 19:13:29,1,10855,36.7856335753,-119.826650519
1645 N BLACKSTONE,Fresno,CA,05/16/2018 22:45:04,1,1569,36.7655984797,-119.790982535
1225 W DAKOTA,Fresno,CA,05/17/2018 13:28:43,1,10909,36.7857595787,-119.826443557
3787 N HARRISON,Fresno,CA,05/17/2018 20:01:57,1,10921,36.7863104102,-119.810871160
482 N POPLAR,Fresno,CA,05/18/2018 01:22:13,4,38589,36.7499879184,-119.795678430
1214 E CLINTON,Fresno,CA,05/18/2018 03:00:15,1,1607,36.7718013177,-119.795880606
3138 W DAKOTA,Fresno,CA,05/19/2018 23:04:27,4,11001,36.7865785209,-119.845206319
5125 E LANE,Fresno,CA,05/19/2018 23:39:45,1,24571,36.7332848417,-119.722786266
862 POTTLE,Fresno,CA,05/19/2018 05:15:54,1,21097,36.7235917811,-119.801873670
2234 W DAKOTA,Fresno,CA,05/19/2018 19:55:47,1,10992,36.7867272756,-119.837555368
1363 S WEST,Fresno,CA,05/20/2018 18:09:14,1,21251,36.7292757110,-119.826687305
1950 E GRANT,Fresno,CA,05/20/2018 22:36:56,6,38640,36.7486127650,-119.787084751
20 E LEMON,Fresno,CA,05/20/2018 14:21:14,1,21244,36.7333782634,-119.812356760
126 E DAKOTA,Fresno,CA,05/20/2018 02:25:21,5,11005,36.7864660386,-119.809957808
3619 E CLAY,Fresno,CA,05/20/2018 20:39:45,3,38635,36.7569282756,-119.764146025
4696 E ILLINOIS,Fresno,CA,05/20/2018 02:58:02,1,24577,36.7447303813,-119.741185430
3957 E KERCKHOFF,Fresno,CA,05/20/2018 18:21:57,1,24587,36.7408166257,-119.757970198
1108 W LANSING,Fresno,CA,05/21/2018 01:55:32,1,11041,36.7877248428,-119.824423452
252 N BROADWAY,Fresno,CA,05/21/2018 01:57:19,1,38647,36.7469088870,-119.802920836
2604 S MARTIN LUTHER KING JR,Fresno,CA,05/22/2018 00:03:25,1,21324,36.7067403490,-119.799841963
3844 E ILLINOIS,Fresno,CA,05/22/2018 23:44:04,6,24667,36.7449921958,-119.759658098
164 N ECHO AVE,Fresno,CA,05/22/2018 21:47:28,1,38693,36.7447570401,-119.804029473
547 N THIRD,Fresno,CA,05/22/2018 20:32:08,1,38689,36.7513726814,-119.769324507
3117 N HUGHES,Fresno,CA,05/23/2018 21:52:42,1,11159,36.7786460918,-119.835772495
2265 S LILY,Fresno,CA,05/23/2018 21:57:11,1,21426,36.7183492131,-119.786089184
1644 W CLINTON,Fresno,CA,05/23/2018 00:32:39,1,11131,36.7723878931,-119.830967674
1213 E SIMPSON,Fresno,CA,05/23/2018 22:44:08,1,1711,36.7786016743,-119.795923370
4167 E ALTA,Fresno,CA,05/23/2018 23:23:55,1,24712,36.7338248836,-119.754644694
4003 E MADISON,Fresno,CA,05/24/2018 22:22:29,1,24750,36.7499891451,-119.757775430
2735 N BLACKSTONE,Fresno,CA,05/25/2018 03:11:56,1,1747,36.7750514077,-119.790795331
4001 E GRANT,Fresno,CA,05/25/2018 01:07:47,1,24757,36.7489500344,-119.757852536
4002 E BELMONT,Fresno,CA,05/25/2018 22:12:48,1,24778,36.7502068425,-119.757866414
3957 N FRUIT,Fresno,CA,05/25/2018 16:13:04,1,11237,36.7896678217,-119.817587816
940 E BELMONT,Fresno,CA,05/25/2018 04:06:29,1,38735,36.7502346633,-119.799062421
122 E TUOLUMNE,Fresno,CA,05/25/2018 21:52:50,1,21523,36.7307502474,-119.811012368
3142 E OLIVE,Fresno,CA,05/25/2018 14:05:16,1,38743,36.7578807952,-119.771627921
502 N ABBY,Fresno,CA,05/25/2018 16:22:10,1,38747,36.7508996693,-119.789479864
2108 E BELGRAVIA,Fresno,CA,05/26/2018 03:20:32,5,21530,36.7157982174,-119.786185937
1304 E JENSEN,Fresno,CA,05/26/2018 03:37:43,5,21531,36.7066991714,-119.795044064
4229 E MCKENZIE,Fresno,CA,05/26/2018 20:20:31,1,24814,36.7472173434,-119.753703414
1444 E SUSSEX,Fresno,CA,05/26/2018 16:35:50,1,1797,36.7912634350,-119.793085695
1151 S CHESTNUT,Fresno,CA,05/27/2018 23:16:28,1,24878,36.7306606990,-119.734549341
2707 W DAKOTA,Fresno,CA,05/27/2018 01:35:45,1,11324,36.7857235374,-119.842147341
628 S BACKER,Fresno,CA,05/27/2018 03:55:06,13,24833,36.7363160370,-119.744027845
1428 N BLACKSTONE,Fresno,CA,05/27/2018 23:35:19,6,1861,36.7619572670,-119.790305061
1102 FRESNO,Fresno,CA,05/27/2018 01:57:28,1,21643,36.7296443218,-119.800822115
1304 W MYERS,Fresno,CA,05/28/2018 00:09:21,7,21712,36.7240415852,-119.826747815
5125 E LANE,Fresno,CA,05/28/2018 01:37:57,3,24879,36.7327927505,-119.722360116
517 N FARRIS,Fresno,CA,05/30/2018 03:00:49,1,38872,36.7508293728,-119.812186574
2107 E MICHIGAN,Fresno,CA,05/31/2018 05:26:10,1,2001,36.7769888010,-119.786048559
136 E OLIVE,Fresno,CA,05/31/2018 02:40:14,1,38886,36.7573499257,-119.810180455
2344 S EUNICE,Fresno,CA,05/31/2018 20:59:29,1,21907,36.7162559415,-119.794689336
1934 E WHITE,Fresno,CA,06/01/2018 00:56:24,9,38906,36.7512410097,-119.787250492
724 E NEVADA,Fresno,CA,06/01/2018 23:22:16,1,38942,36.7457674081,-119.802624598
461 N 7TH ST,Fresno,CA,06/01/2018 19:58:37,1,38922,36.7496084571,-119.762603843
148 E AMADOR,Fresno,CA,06/01/2018 20:00:57,1,21971,36.7345138571,-119.810291444
2540 S LOTUS,Fresno,CA,06/01/2018 22:14:58,8,21986,36.7090470903,-119.787484942
4167 E ALTA,Fresno,CA,06/02/2018 04:40:50,1,25112,36.7336744089,-119.754661315
1821 E TYLER,Fresno,CA,06/02/2018 20:55:49,1,38974,36.7555299708,-119.788655212
2320 E TYLER,Fresno,CA,06/02/2018 22:52:59,2,38986,36.7550807548,-119.783045916
1105 W CAMBRIDGE,Fresno,CA,06/03/2018 22:14:47,1,11743,36.7691972602,-119.824623409
1918 E LEWIS,Fresno,CA,06/03/2018 00:31:38,1,38999,36.7541684244,-119.787716154
3036 E GRANT,Fresno,CA,06/03/2018 21:47:14,1,39029,36.7483208334,-119.773758539
4785 E WASHINGTON,Fresno,CA,06/03/2018 00:22:44,8,25174,36.7477322075,-119.737020372
547 N THIRD,Fresno,CA,06/03/2018 20:36:56,1,39023,36.7513124016,-119.769404084
371 N PARK,Fresno,CA,06/04/2018 23:34:38,1,39069,36.7480520933,-119.797053857
2166 S BARDELL,Fresno,CA,06/05/2018 21:53:39,11,22226,36.7202012903,-119.797627840
4536 E MCKENZIE,Fresno,CA,06/05/2018 03:49:19,2,25280,36.7467225468,-119.748264079
1200-1226 N MILLBROOK AVE,Fresno,CA,06/06/2018 01:23:25,3,39116,36.7579607452,-119.763318120
4223 E TULARE,Fresno,CA,06/07/2018 02:03:23,1,25372,36.7432118652,-119.753995402
411 W SHIELDS,Fresno,CA,06/08/2018 17:45:51,1,11918,36.7792599425,-119.816724083
3026 E MADISON,Fresno,CA,06/08/2018 19:31:54,2,39171,36.7494592034,-119.774088851
4594 E BELMONT,Fresno,CA,06/09/2018 21:44:14,2,25504,36.7500176529,-119.745437214
2724 S CLARA,Fresno,CA,06/09/2018 13:15:25,1,22451,36.7024409551,-119.795475320
1041 S SIERRA VISTA,Fresno,CA,06/09/2018 04:28:52,1,25471,36.7323321345,-119.740928628
1918 E LEWIS,Fresno,CA,06/10/2018 04:42:49,3,39240,36.7540990904,-119.787794161
1190 S WINERY,Fresno,CA,06/10/2018 03:18:37,1,25517,36.7302498305,-119.733843090
1044 N SHERMAN,Fresno,CA,06/10/2018 20:09:59,1,39255,36.7558023036,-119.773620760
3948 N SEQUOIA,Fresno,CA,06/10/2018 03:51:39,1,12030,36.7893690270,-119.832384979
2221 W GARLAND,Fresno,CA,06/11/2018 02:13:53,1,12101,36.7839383410,-119.837037511
238 N GLENN,Fresno,CA,06/11/2018 22:10:02,1,39305,36.7459019717,-119.793142134
1127 SANTA CLARA,Fresno,CA,06/11/2018 21:57:05,21,22697,36.7230330368,-119.793275979
2412 W ANDREWS,Fresno,CA,06/12/2018 21:34:24,8,12278,36.7801222442,-119.839263602
666 N FIFTH,Fresno,CA,06/12/2018 00:24:03,7,39332,36.7531911732,-119.765451652
2004 E WHITE,Fresno,CA,06/12/2018 02:51:53,1,39335,36.7514224174,-119.786907340
3103 E NEVADA,Fresno,CA,06/13/2018 02:33:13,1,39383,36.7461872233,-119.772396793
3901 E PLATT,Fresno,CA,06/13/2018 21:24:03,7,25766,36.7423363945,-119.759232767
1630 N VAN NESS,Fresno,CA,06/13/2018 02:03:50,1,2502,36.7669626606,-119.794050037
708 W ROBINSON,Fresno,CA,06/14/2018 19:53:02,1,12373,36.7858687462,-119.819893109
4644 E ILLINOIS,Fresno,CA,06/14/2018 02:41:57,5,25806,36.7446228479,-119.743247988
120 N FIRST,Fresno,CA,06/14/2018 04:41:01,1,39429,36.7448812162,-119.772290334
5261 E KINGS CANYON,Fresno,CA,06/14/2018 01:37:55,1,25804,36.7362868204,-119.716336476
1832 E TYLER,Fresno,CA,06/14/2018 21:40:10,1,39445,36.7549947824,-119.788520570
904 A,Fresno,CA,06/14/2018 23:57:36,1,22903,36.7259654716,-119.798860433
4644 E ILLINOIS,Fresno,CA,06/15/2018 21:20:07,5,25932,36.7448839432,-119.743269753
4445 E TULARE,Fresno,CA,06/15/2018 02:22:04,3,25859,36.7436552573,-119.750968316
3618 E HUNTINGTON,Fresno,CA,06/15/2018 21:07:54,1,25923,36.7391942847,-119.763778027
423 N ORCHARD,Fresno,CA,06/16/2018 22:03:22,5,39559,36.7492815263,-119.774961138
1630 N VAN NESS,Fresno,CA,06/16/2018 09:44:06,3,2628,36.7670106239,-119.794522248
302 N GLENN,Fresno,CA,06/16/2018 22:38:15,1,39571,36.7468621621,-119.793201211
1630 N VAN NESS,Fresno,CA,06/16/2018 12:41:57,2,2631,36.7670307799,-119.794862682
1222 W VALENCIA,Fresno,CA,06/16/2018 23:50:37,3,23150,36.7231253459,-119.825861743
2765 E OLIVE,Fresno,CA,06/17/2018 22:41:35,1,2760,36.7578679180,-119.778110152
373 W WOODWARD,Fresno,CA,06/17/2018 22:57:29,1,23309,36.7218264907,-119.817103328
2748 N WEBER,Fresno,CA,06/18/2018 21:00:13,3,12821,36.7753331385,-119.836343261
25 E SHIELDS,Fresno,CA,06/18/2018 01:41:08,1,12785,36.7795222770,-119.812452610
4617 E TULARE,Fresno,CA,06/18/2018 23:10:06,5,26346,36.7435119069,-119.744741774
1760 A,Fresno,CA,06/19/2018 04:07:28,1,23497,36.7347209727,-119.808546949
1440 E BELGRAVIA,Fresno,CA,06/19/2018 21:30:18,10,23594,36.7159015478,-119.793321459
3960 N FRUIT,Fresno,CA,06/19/2018 23:54:08,5,12947,36.7891462595,-119.816251533
21 E DAKOTA,Fresno,CA,06/20/2018 21:15:58,1,13026,36.7867287322,-119.812233772
532 N THIRD,Fresno,CA,06/20/2018 23:44:01,1,39837,36.7515689280,-119.768565683
3745 E TULARE,Fresno,CA,06/21/2018 17:20:00,1,26504,36.7433626353,-119.761768125
1345 N VAN NESS,Fresno,CA,06/21/2018 21:14:31,5,2890,36.7603760930,-119.799412398
524 S DEARING,Fresno,CA,06/22/2018 03:12:55,5,26559,36.7379880603,-119.738074531
637 N FERGER,Fresno,CA,06/23/2018 21:58:09,2,40054,36.7521690224,-119.807867918
114 E TUOLUMNE,Fresno,CA,06/24/2018 23:08:35,1,24426,36.7306673645,-119.811144942
4696 E WHITE,Fresno,CA,06/24/2018 22:16:39,1,27024,36.7510969626,-119.741017859
1904 W HARVARD,Fresno,CA,06/25/2018 00:14:58,1,13559,36.7738708269,-119.833505784
644 E OLIVE,Fresno,CA,06/25/2018 22:58:04,1,40236,36.7576290524,-119.802884193
4250 E TULARE,Fresno,CA,06/25/2018 03:20:47,1,27061,36.7417463936,-119.750119772
5081 E LANE,Fresno,CA,06/25/2018 00:10:10,2,27037,36.7331377349,-119.723750759
259 N SEVENTH,Fresno,CA,06/26/2018 21:24:31,2,27211,36.7462776091,-119.762677046
2341 S FAIRVIEW,Fresno,CA,06/26/2018 23:38:17,7,24710,36.7162975908,-119.801446024
3626 E OLIVE,Fresno,CA,06/26/2018 18:53:46,1,40267,36.7578671823,-119.763692049
908 E DOROTHY,Fresno,CA,06/26/2018 19:47:08,2,24680,36.7039791384,-119.799743186
760 MAYOR,Fresno,CA,06/28/2018 19:18:35,8,24871,36.7244832426,-119.798345929
602 N HARRISON,Fresno,CA,06/28/2018 22:52:39,1,40426,36.7514226342,-119.810611791
706 W TERRACE,Fresno,CA,06/28/2018 00:02:21,1,13786,36.7729723381,-119.820030840
3762 N MAROA,Fresno,CA,06/29/2018 22:18:42,1,3409,36.7861748864,-119.799366015
1901 E LEWIS,Fresno,CA,06/30/2018 04:27:48,2,40640,36.7546809681,-119.788219932
34 E WHITES BRIDGE,Fresno,CA,06/30/2018 18:40:31,1,25131,36.7355272237,-119.812163120
111 E KEARNEY,Fresno,CA,06/30/2018 22:57:57,11,25270,36.7292185099,-119.811200312
5046 E LANE,Fresno,CA,07/01/2018 01:48:04,5,28094,36.7322773741,-119.726123364
745 E PERALTA,Fresno,CA,07/01/2018 21:49:11,1,14489,36.7660465133,-119.801176527
2988 E THOMAS,Fresno,CA,07/04/2018 04:41:23,4,42324,36.7520248079,-119.774873409
3233 N HUGHES,Fresno,CA,07/04/2018 00:00:35,3,15400,36.7799434136,-119.835852987
2215 E CLAY,Fresno,CA,07/05/2018 22:39:50,10,44047,36.7564235382,-119.785142561
3760 N ABBY,Fresno,CA,07/05/2018 23:08:29,7,4968,36.7857335627,-119.787799577
2311 S WELLER,Fresno,CA,07/05/2018 23:15:09,6,28002,36.7173264276,-119.798581643
2144 N ARTHUR,Fresno,CA,07/05/2018 00:26:51,8,16165,36.7701964928,-119.815356111
712 A,Fresno,CA,07/05/2018 23:15:06,6,28001,36.7241555842,-119.796926751
2318 N WEST,Fresno,CA,07/06/2018 17:21:38,1,16912,36.7714599037,-119.826346981
1044 W FEDORA,Fresno,CA,07/08/2018 21:11:31,1,17317,36.7840913664,-119.824188069
620 S BACKER,Fresno,CA,07/09/2018 03:45:31,15,32753,36.7364598277,-119.744019054
4452 E GRANT,Fresno,CA,07/12/2018 22:47:43,5,33226,36.7486488580,-119.750976623
233 E HAWES,Fresno,CA,07/16/2018 22:20:03,1,29455,36.7275155030,-119.809366058
2261 E LEWIS,Fresno,CA,07/17/2018 02:47:13,6,45149,36.7545438769,-119.784017680
532 N THIRD,Fresno,CA,07/20/2018 04:17:20,1,45275,36.7516309714,-119.768762945
3727 N HUGHES,Fresno,CA,07/21/2018 01:27:45,1,18392,36.7847956776,-119.835592458
246 E CORTLAND,Fresno,CA,07/21/2018 21:33:21,2,18475,36.7817446764,-119.808870959
1350 E ANNADALE,Fresno,CA,07/21/2018 03:24:13,2,29763,36.6991445389,-119.796372864
3991 N HUGHES,Fresno,CA,07/21/2018 02:56:21,1,18399,36.7900866095,-119.835438192
141 W THOMAS,Fresno,CA,07/21/2018 23:49:47,1,45362,36.7518140711,-119.813697056
605 N THORNE,Fresno,CA,07/22/2018 03:08:50,2,45380,36.7510188092,-119.813279522
145 W HAWES,Fresno,CA,07/22/2018 17:47:29,5,29875,36.7273523211,-119.814169614
