Type,Respond ID,Date,Time,Address,Zone,Rounds,CAD ID,Beat,District,Latitude,Longitude
Multiple Gunshots,99-107900,8/26/17,18:40:31,"2690 19th St, San Pablo, CA",SanPabloCA,8,S17-20888,1,,37.96935956,-122.3464747
Probable Gunfire,99-107838,8/25/17,18:08:21,"1831 Powell St, San Pablo, CA",SanPabloCA,1,247,3,,37.95728964,-122.3466434
Multiple Gunshots,99-107824,8/25/17,0:16:10,"1606 Bush Ave, San Pablo, CA",SanPabloCA,10,17-20725,3,,37.95526545,-122.353281
Multiple Gunshots,99-107766,8/20/17,20:55:44,"1500-1522 Bush Ave, San Pablo, CA",SanPabloCA,3,215,3,,37.95560184,-122.3548543
Multiple Gunshots,99-107656,8/16/17,23:10:17,"3126 Larchmont Ln, San Pablo, CA",SanPabloCA,6,915,1,,37.97622278,-122.3466024
Probable Gunfire,99-107651,8/16/17,19:47:10,"1800-1820 Powell St, San Pablo, CA",SanPabloCA,1,789,3,,37.95702315,-122.3464164
Multiple Gunshots,99-107626,8/13/17,23:58:16,"1448-1498 Post Ave, San Pablo, CA",SanPabloCA,2,513,3,,37.9575791,-122.3550122
Probable Gunfire,99-107592,8/10/17,12:56:23,"2749-2799 17th St, San Pablo, CA",SanPabloCA,1,,1,,37.97083695,-122.3478003
Single Gunshot,99-107571,8/9/17,0:17:05,"2425 Church Ln, San Pablo, CA",SanPabloCA,1,524,3,,37.96065565,-122.3388226
Single Gunshot,99-107464,8/4/17,0:44:50,"13201 San Pablo Ave, San Pablo, CA",SanPabloCA,1,370,2,,37.9516511,-122.333319
Single Gunshot,99-107463,8/3/17,21:08:09,"1712 Pine Ave, San Pablo, CA",SanPabloCA,1,18709,3,,37.95489028,-122.3528595
Single Gunshot,99-107412,7/31/17,21:28:50,"3072-3200 Giant Road, San Pablo, CA",SanPabloCA,1,,1,,37.97748981,-122.3535507
Probable Gunfire,99-107405,7/31/17,19:26:32,"1805 Miner Ave, San Pablo, CA",SanPabloCA,1,859,1,,37.9762569,-122.3455464
Multiple Gunshots,99-107385,7/30/17,13:27:57,"1349-1399 21st St, San Pablo, CA",SanPabloCA,3,,3,,37.95406045,-122.3493964
Single Gunshot,99-107384,7/30/17,13:27:57,"1340-1398 21st St, San Pablo, CA",SanPabloCA,1,,3,,37.95382773,-122.349298
Probable Gunfire,99-107382,7/30/17,13:27:50,"1340-1398 21st St, San Pablo, CA",SanPabloCA,1,,3,,37.95388193,-122.3493392
Probable Gunfire,99-107333,7/27/17,16:46:46,"1847 Powell St, San Pablo, CA",SanPabloCA,1,736,3,,37.95756226,-122.3466321
Single Gunshot,99-107275,7/24/17,18:21:50,"2424-2436 21st St, San Pablo, CA",SanPabloCA,1,,1,,37.96536065,-122.3467852
Single Gunshot,99-107270,7/24/17,16:16:19,"2416-2424 21st St, San Pablo, CA",SanPabloCA,1,,1,,37.96529743,-122.3468004
Multiple Gunshots,99-107247,7/23/17,23:12:05,"2680 Giant Road, San Pablo, CA",SanPabloCA,4,889,1,,37.97065554,-122.3548145
Probable Gunfire,99-107084,7/19/17,23:58:12,"1651-1699 26th St, San Pablo, CA",SanPabloCA,1,,3,,37.95600868,-122.3435996
Probable Gunfire,99-107075,7/19/17,13:10:02,"2987 18th St, San Pablo, CA",SanPabloCA,1,308,1,,37.97407195,-122.3459964
Multiple Gunshots,99-107069,7/18/17,23:20:27,"1277-1305 Miner Ave, San Pablo, CA",SanPabloCA,9,965,1,,37.97971166,-122.3479797
Probable Gunfire,99-107048,7/17/17,23:18:06,"1521-1531 Colin St, San Pablo, CA",SanPabloCA,2,198,1,,37.9699753,-122.3493158
Multiple Gunshots,99-107047,7/17/17,23:17:22,"1511-1521 Colin St, San Pablo, CA",SanPabloCA,2,198,1,,37.97012816,-122.3493465
Multiple Gunshots,99-107026,7/16/17,21:33:13,"2745 12th St, San Pablo, CA",SanPabloCA,8,320,1,,37.97127791,-122.3522433
Multiple Gunshots,99-106968,7/16/17,2:01:10,"2433 Merritt Ave, San Pablo, CA",SanPabloCA,9,736,1,,37.9661507,-122.3497558
Multiple Gunshots,99-106962,7/16/17,0:23:45,"1651 Folsom Ave, San Pablo, CA",SanPabloCA,9,679,3,,37.96120181,-122.3524251
Single Gunshot,99-106930,7/15/17,21:22:57,"1426 Palmer Ave, San Pablo, CA",SanPabloCA,1,537,1,,37.97706053,-122.3475854
Single Gunshot,99-106836,7/15/17,0:09:54,"1410 Sutter Ave, San Pablo, CA",SanPabloCA,1,843,3,,37.95685567,-122.355554
Multiple Gunshots,99-106801,7/13/17,22:05:55,"1207 Trenton Blvd, San Pablo, CA",SanPabloCA,10,10,1,,37.97032695,-122.3518427
Probable Gunfire,99-106790,7/13/17,20:46:04,"1415 Miner Ave, San Pablo, CA",SanPabloCA,1,959,1,,37.97937363,-122.3478481
Single Gunshot,99-106765,7/12/17,21:40:40,"1314 Miner Ave, San Pablo, CA",SanPabloCA,1,126,1,,37.97911571,-122.3476659
Single Gunshot,99-106743,7/12/17,20:21:23,"2875 17th St, San Pablo, CA",SanPabloCA,1,74,1,,37.97251952,-122.3474607
Single Gunshot,99-106673,7/11/17,18:12:32,"1911 15th St, San Pablo, CA",SanPabloCA,1,173,3,,37.96026518,-122.35474
Probable Gunfire,99-106626,7/10/17,18:46:06,"1002 Coalport St, San Pablo, CA",SanPabloCA,1,399,1,,37.96871231,-122.354685
Single Gunshot,99-106621,7/10/17,17:26:45,"3001-3069 11th St, San Pablo, CA",SanPabloCA,1,346,1,,37.97571947,-122.3518054
Multiple Gunshots,99-106558,7/9/17,20:56:16,"2036 21st St, San Pablo, CA",SanPabloCA,4,,3,,37.96089664,-122.3478412
Multiple Gunshots,99-106447,7/8/17,21:13:23,"1900-1912 Pine Ave, San Pablo, CA",SanPabloCA,3,914,3,,37.95487465,-122.3511438
Multiple Gunshots,99-106353,7/8/17,1:20:38,"1701 15th St, San Pablo, CA",SanPabloCA,8,,3,,37.95710596,-122.3550297
Probable Gunfire,99-106328,7/7/17,22:49:27,"1636 Miner Ave, San Pablo, CA",SanPabloCA,1,183,1,,37.97718637,-122.3465304
Probable Gunfire,99-106211,7/7/17,18:49:23,"3178 Larchmont Ln, San Pablo, CA",SanPabloCA,2,,1,,37.97712366,-122.3466332
Probable Gunfire,99-106210,7/7/17,18:49:15,"3178 Larchmont Ln, San Pablo, CA",SanPabloCA,1,60,1,,37.97712178,-122.3466027
Probable Gunfire,99-106022,7/6/17,21:19:39,"1649 15th St, San Pablo, CA",SanPabloCA,1,,3,,37.95636283,-122.3549714
Probable Gunfire,99-105887,7/5/17,23:42:10,"2329-2333 20th St, San Pablo, CA",SanPabloCA,3,647,1,,37.96404846,-122.3482914
Multiple Gunshots,99-105167,7/4/17,23:40:24,"1988 19th St, San Pablo, CA",SanPabloCA,5,840,3,,37.96074115,-122.3497682
Probable Gunfire,99-104315,7/4/17,20:09:41,"1230 Brookside Dr, San Pablo, CA",SanPabloCA,1,462,3,,37.96409873,-122.355784
Multiple Gunshots,99-102664,7/4/17,0:01:04,"2630 MacArthur Ave, San Pablo, CA",SanPabloCA,5,,1,,37.96891268,-122.3497292
Multiple Gunshots,99-101787,7/3/17,20:22:52,"140 Westgate Cir, San Pablo, CA",SanPabloCA,5,619,1,,37.96845282,-122.3546524
Probable Gunfire,99-101509,7/3/17,16:12:09,"1301 Brookside Dr, San Pablo, CA",SanPabloCA,1,417,3,,37.96377589,-122.3545437
Multiple Gunshots,99-100803,7/2/17,19:13:14,"1629-1641 16th St, San Pablo, CA",SanPabloCA,2,725,3,,37.95611105,-122.354045
Single Gunshot,99-100780,7/2/17,18:58:37,"1629-1641 16th St, San Pablo, CA",SanPabloCA,1,725,3,,37.95615243,-122.3540387
Probable Gunfire,99-100773,7/2/17,18:54:15,"2670 Kelley Ave, San Pablo, CA",SanPabloCA,3,731,1,,37.97017363,-122.3509691
Probable Gunfire,99-100758,7/2/17,18:37:50,"2777 Giant Road, San Pablo, CA",SanPabloCA,1,729,1,,37.97144674,-122.3551492
Single Gunshot,99-100754,7/2/17,18:32:03,"1629-1641 16th St, San Pablo, CA",SanPabloCA,1,725,3,,37.95617765,-122.3539938
Single Gunshot,99-100653,7/2/17,17:06:55,"1301-1399 Sutter Ave, San Pablo, CA",SanPabloCA,1,,3,,37.95726393,-122.3561601
Probable Gunfire,99-100462,7/2/17,10:21:47,"1600-1614 15th St, San Pablo, CA",SanPabloCA,3,400,3,,37.95591075,-122.3548512
Multiple Gunshots,99-100213,7/1/17,21:41:18,"Wildcat Creek Trail, San Pablo, CA",SanPabloCA,2,53,3,,37.96202805,-122.3522849
Probable Gunfire,99-100092,7/1/17,20:59:47,"3001 16th St, San Pablo, CA",SanPabloCA,3,15,1,,37.97460766,-122.3468697
Probable Gunfire,99-99554,6/30/17,21:04:47,"2201 Pine Ave, San Pablo, CA",SanPabloCA,2,,3,,37.95498672,-122.347816
Probable Gunfire,99-99489,6/30/17,19:25:25,"1205 Trenton Blvd, San Pablo, CA",SanPabloCA,1,147,1,,37.97030936,-122.351948
Single Gunshot,99-99367,6/29/17,23:10:52,"2903 14th St, San Pablo, CA",SanPabloCA,1,599,1,,37.97426045,-122.3493831
Multiple Gunshots,99-99316,6/29/17,21:23:00,"1984-1988 Sanford Ave, San Pablo, CA",SanPabloCA,2,,3,,37.95072307,-122.3506713
Single Gunshot,99-99299,6/29/17,21:05:36,"1349-1399 21st St, San Pablo, CA",SanPabloCA,1,,3,,37.95378367,-122.3493783
Probable Gunfire,99-99194,6/29/17,17:55:03,"1328 Sutter Ave, San Pablo, CA",SanPabloCA,1,368,3,,37.95706644,-122.3560647
Single Gunshot,99-99153,6/29/17,1:09:47,"2023 Vale Rd, San Pablo, CA",SanPabloCA,1,,2,,37.95347864,-122.3383029
Single Gunshot,99-98964,6/27/17,14:58:47,"1544 Rumrill Blvd, San Pablo, CA",SanPabloCA,1,629,3,,37.95581249,-122.356809
Multiple Gunshots,99-98884,6/26/17,23:16:20,"1200-1298 Lake St, San Pablo, CA",SanPabloCA,3,165,1,,37.97224372,-122.3516745
Multiple Gunshots,99-98883,6/26/17,23:15:36,"2840 11th St, San Pablo, CA",SanPabloCA,2,165,1,,37.97339602,-122.352313
Multiple Gunshots,99-98870,6/26/17,22:01:48,"1411 17th St, San Pablo, CA",SanPabloCA,16,116,3,,37.95492843,-122.3531442
Multiple Gunshots,99-98857,6/26/17,21:48:25,"1631-1699 Pine Ave, San Pablo, CA",SanPabloCA,5,116,3,,37.95502678,-122.3533088
Multiple Gunshots,99-98848,6/26/17,21:39:23,"1724 16th St, San Pablo, CA",SanPabloCA,3,105,3,,37.95721409,-122.3536767
Probable Gunfire,99-98552,6/25/17,20:04:59,"1680-1698 25th St, San Pablo, CA",SanPabloCA,1,150,3,,37.95588503,-122.3444945
Multiple Gunshots,99-98278,6/24/17,21:08:15,"1915 Powell St, San Pablo, CA",SanPabloCA,19,,3,,37.95877486,-122.3460737
Multiple Gunshots,99-98084,6/23/17,21:24:06,"1408-1498 Bush Ave, San Pablo, CA",SanPabloCA,2,581,3,,37.95569403,-122.3551481
Single Gunshot,99-98029,6/23/17,17:23:46,"14650 San Pablo Ave, San Pablo, CA",SanPabloCA,1,399,1,,37.96976365,-122.3434046
Single Gunshot,99-97822,6/20/17,21:11:51,"1615 23rd St, San Pablo, CA",SanPabloCA,1,73,3,,37.95612292,-122.3475045
Probable Gunfire,99-97782,6/20/17,16:11:57,"1601-1699 Bush Ave, San Pablo, CA",SanPabloCA,1,853,3,,37.95531672,-122.3532861
Single Gunshot,99-97653,6/18/17,17:26:07,"2547 20th St, San Pablo, CA",SanPabloCA,1,,1,,37.96762529,-122.347
Single Gunshot,99-97625,6/18/17,3:26:27,"1901-1919 14th St, San Pablo, CA",SanPabloCA,1,791,3,,37.96055332,-122.3554703
Multiple Gunshots,99-97624,6/18/17,3:26:23,"2797 11th St, San Pablo, CA",SanPabloCA,10,791,1,,37.97229172,-122.3527954
Single Gunshot,99-97618,6/18/17,1:34:11,"1101 Rd 20, San Pablo, CA",SanPabloCA,1,742,1,,37.96657257,-122.3537409
Multiple Gunshots,99-97617,6/18/17,1:33:53,"2323 Douglas St, San Pablo, CA",SanPabloCA,3,742,1,,37.96634309,-122.3529292
Single Gunshot,99-97615,6/18/17,0:56:28,"1328 Sutter Ave, San Pablo, CA",SanPabloCA,1,716,3,,37.95704814,-122.3560224
Single Gunshot,99-97585,6/17/17,22:10:27,"3200 11th St, San Pablo, CA",SanPabloCA,1,,1,,37.97764553,-122.3506229
Single Gunshot,99-97248,6/15/17,0:56:31,"1660-1698 Rumrill Blvd, San Pablo, CA",SanPabloCA,1,205,3,,37.95729586,-122.3567414
Probable Gunfire,99-97227,6/14/17,23:44:44,"2340 22nd St, San Pablo, CA",SanPabloCA,2,158,1,,37.96394985,-122.3463592
Single Gunshot,99-97142,6/13/17,18:26:13,"2425 Standard Ave, San Pablo, CA",SanPabloCA,1,113,3,,37.96113986,-122.3447659
Multiple Gunshots,99-96910,6/10/17,21:10:17,"2795 11th St, San Pablo, CA",SanPabloCA,9,,1,,37.97224681,-122.3528144
Single Gunshot,99-96869,6/10/17,14:49:00,"2503-2513 Market Ave, San Pablo, CA",SanPabloCA,1,600,3,,37.95626893,-122.3446485
Probable Gunfire,99-96824,6/9/17,17:49:39,"1805 Miner Ave, San Pablo, CA",SanPabloCA,1,975,1,,37.97637117,-122.3460664
Single Gunshot,99-96759,6/8/17,23:18:12,"1200-1298 Lake St, San Pablo, CA",SanPabloCA,1,,1,,37.97227318,-122.3517809
Single Gunshot,99-96679,6/4/17,0:24:08,"1845-1849 15th St, San Pablo, CA",SanPabloCA,1,348,3,,37.95930426,-122.354785
Multiple Gunshots,99-96642,6/2/17,1:31:11,"1349 21st St, San Pablo, CA",SanPabloCA,4,728,3,,37.9536922,-122.3496258
Single Gunshot,99-96626,5/31/17,23:00:35,"2657 17th St, San Pablo, CA",SanPabloCA,1,833,1,,37.96943153,-122.3488737
Probable Gunfire,99-96599,5/28/17,8:24:54,"2541 Manchester Ave, San Pablo, CA",SanPabloCA,1,847,1,,37.96911037,-122.3533492
Probable Gunfire,99-96515,5/23/17,13:11:49,"2401 University Ave, San Pablo, CA",SanPabloCA,15,1,3,,37.96066631,-122.345655
Probable Gunfire,99-96492,5/21/17,14:18:55,"1934 Rumrill Blvd, San Pablo, CA",SanPabloCA,3,407,3,,37.96079668,-122.3559691
Multiple Gunshots,99-96472,5/20/17,2:03:25,"1927-1933 Pine Ave, San Pablo, CA",SanPabloCA,5,301,3,,37.95504567,-122.3504947
Single Gunshot,99-96424,5/16/17,18:44:56,"2435 Clare St, San Pablo, CA",SanPabloCA,1,625,1,,37.96749514,-122.3527302
Single Gunshot,99-96403,5/14/17,21:10:15,"14008 San Pablo Ave, San Pablo, CA",SanPabloCA,1,67,3,,37.96127256,-122.3435969
Single Gunshot,99-96326,5/12/17,0:31:35,"2500-2526 San Pablo Dam Rd, San Pablo, CA",SanPabloCA,1,20,2,,37.9549778,-122.3302137
Single Gunshot,99-96325,5/11/17,23:37:01,"3221-3299 Moran Ave, San Pablo, CA",SanPabloCA,1,989,2,,37.95227421,-122.3357667
Single Gunshot,99-96310,5/11/17,1:44:40,"2401-2415 Douglas St, San Pablo, CA",SanPabloCA,1,262,1,,37.96649482,-122.352417
Multiple Gunshots,99-96286,5/9/17,21:41:01,"2325 Dover Ave, San Pablo, CA",SanPabloCA,12,368,3,,37.95849721,-122.3463495
Multiple Gunshots,99-96243,5/6/17,18:29:15,"2680-2721 Giant Road, San Pablo, CA",SanPabloCA,10,851,1,,37.97183574,-122.354647
Single Gunshot,99-96186,5/6/17,1:16:56,"2600 Giant Road, San Pablo, CA",SanPabloCA,1,399,1,,37.96808104,-122.356019
Multiple Gunshots,99-96168,5/4/17,23:19:21,"1631-1699 Pine Ave, San Pablo, CA",SanPabloCA,6,397,3,,37.95499198,-122.3532262
Multiple Gunshots,99-96169,5/4/17,23:19:21,"1617 Pine Ave, San Pablo, CA",SanPabloCA,6,397,3,,37.95502218,-122.3533076
Multiple Gunshots,99-96167,5/4/17,23:19:12,"1411 17th St, San Pablo, CA",SanPabloCA,5,397,3,,37.95456609,-122.3531734
Probable Gunfire,99-96084,4/29/17,19:04:22,"178 Westgate Cir, San Pablo, CA",SanPabloCA,1,21,1,,37.96739324,-122.356028
Single Gunshot,99-96071,4/29/17,3:23:33,"1925-1931 Regello Ct, San Pablo, CA",SanPabloCA,1,524,3,,37.96310652,-122.3495656
Multiple Gunshots,99-96051,4/27/17,23:42:59,"1301-1399 19th St, San Pablo, CA",SanPabloCA,10,587,3,,37.95349011,-122.3513247
Probable Gunfire,99-96020,4/26/17,5:02:24,"13561 San Pablo Ave, San Pablo, CA",SanPabloCA,1,36,2,,37.95621451,-122.3367728
Single Gunshot,99-96000,4/24/17,20:09:44,"3069 11th St, San Pablo, CA",SanPabloCA,1,943,1,,37.97583425,-122.3515832
Multiple Gunshots,99-95988,4/24/17,16:08:57,"901-911 Stanton Ave, San Pablo, CA",SanPabloCA,5,758,1,,37.97872577,-122.3530551
Probable Gunfire,99-95840,4/19/17,4:40:57,"2579-2597 Rumrill Blvd, San Pablo, CA",SanPabloCA,6,,1,,37.96822185,-122.3469021
Multiple Gunshots,99-95835,4/19/17,4:40:53,"2579-2597 Rumrill Blvd, San Pablo, CA",SanPabloCA,4,,1,,37.96819185,-122.346879
Multiple Gunshots,99-95836,4/19/17,4:40:53,"2579-2597 Rumrill Blvd, San Pablo, CA",SanPabloCA,3,,1,,37.9682191,-122.3469115
Multiple Gunshots,99-95837,4/19/17,4:40:53,"2579-2597 Rumrill Blvd, San Pablo, CA",SanPabloCA,3,,1,,37.96822013,-122.3468719
Probable Gunfire,99-95671,4/13/17,17:20:51,"1888 Rd 20, San Pablo, CA",SanPabloCA,1,63,1,,37.96363916,-122.3490643
Multiple Gunshots,99-95611,4/9/17,20:37:13,"3213 11th St, San Pablo, CA",SanPabloCA,7,936,1,,37.97800274,-122.3509676
Multiple Gunshots,99-95577,4/8/17,23:12:20,"2060 Brookside Dr, San Pablo, CA",SanPabloCA,2,278,3,,37.96216376,-122.3471356
Single Gunshot,99-95375,4/2/17,23:10:32,"1695 Manor Dr, San Pablo, CA",SanPabloCA,1,194,3,,37.96274112,-122.3515223
Multiple Gunshots,99-95348,4/1/17,20:05:22,"13751-13775 San Pablo Ave, San Pablo, CA",SanPabloCA,7,307,2,,37.9581972,-122.3397196
Single Gunshot,99-95329,4/1/17,0:11:43,"1850 Mason St, San Pablo, CA",SanPabloCA,1,645,3,,37.95722263,-122.3453633
Single Gunshot,99-95040,3/25/17,4:22:19,"2579-2597 Rumrill Blvd, San Pablo, CA",SanPabloCA,1,38,1,,37.96803795,-122.3470189
Multiple Gunshots,99-95037,3/24/17,20:42:29,"2759-2773 21st St, San Pablo, CA",SanPabloCA,2,,1,,37.97006831,-122.3445797
Single Gunshot,99-95031,3/24/17,1:25:44,"141-143 Westgate Cir, San Pablo, CA",SanPabloCA,1,152,1,,37.96836944,-122.3550129
Probable Gunfire,99-94973,3/23/17,0:30:51,"13401 San Pablo Ave, San Pablo, CA",SanPabloCA,1,,2,,37.95481595,-122.3353144
Single Gunshot,99-94941,3/21/17,22:37:34,"2501-2517 20th St, San Pablo, CA",SanPabloCA,1,526,1,,37.96675129,-122.3471835
Multiple Gunshots,99-94929,3/19/17,22:53:41,"2726 Holly St, San Pablo, CA",SanPabloCA,14,973,1,,37.97285057,-122.3538305
Multiple Gunshots,99-94895,3/17/17,22:47:51,"2301-2399 San Pablo Dam Rd, San Pablo, CA",SanPabloCA,3,483,2,,37.95414325,-122.3317314
Multiple Gunshots,99-94888,3/17/17,2:25:48,"2301-2369 Rumrill Blvd, San Pablo, CA",SanPabloCA,3,761,1,,37.96605723,-122.3527342
Probable Gunfire,99-94848,3/12/17,22:22:04,"2927 19th St, San Pablo, CA",SanPabloCA,1,351,1,,37.97306823,-122.3454838
Probable Gunfire,99-94846,3/12/17,20:43:26,"Wildcat Creek Trail, San Pablo, CA",SanPabloCA,1,304,3,,37.96211531,-122.3527115
Multiple Gunshots,99-94834,3/12/17,3:15:49,"1879-1899 22nd St, San Pablo, CA",SanPabloCA,9,740,3,,37.95854683,-122.3479587
Single Gunshot,99-94795,3/9/17,21:11:54,"1122 Connecticut Ave, San Pablo, CA",SanPabloCA,1,930,1,,37.97612255,-122.3505286
Multiple Gunshots,99-94787,3/9/17,5:51:44,"2768 21st St, San Pablo, CA",SanPabloCA,4,294,1,,37.97009305,-122.3444955
Multiple Gunshots,99-94786,3/9/17,5:49:02,"2759-2773 21st St, San Pablo, CA",SanPabloCA,5,294,1,,37.97006485,-122.3445752
Probable Gunfire,99-94770,3/8/17,6:25:58,"14616 San Pablo Ave, San Pablo, CA",SanPabloCA,1,512,1,,37.96901063,-122.3433986
Multiple Gunshots,99-94534,2/26/17,9:00:43,"2782 15th St, San Pablo, CA",SanPabloCA,11,728,1,,37.97124909,-122.3493149
Single Gunshot,99-94394,2/21/17,22:32:23,"1721 Co Hwy 20, San Pablo, CA",SanPabloCA,1,171,1,,37.9645011,-122.3509152
Probable Gunfire,99-94358,2/20/17,14:05:47,"1501-1599 19th St, San Pablo, CA",SanPabloCA,1,21,3,,37.95514042,-122.3513683
Multiple Gunshots,99-94350,2/19/17,18:57:31,"2738 12th St, San Pablo, CA",SanPabloCA,8,499,1,,37.97076127,-122.3522157
Multiple Gunshots,99-94348,2/19/17,15:39:48,"1327 Rumrill Blvd, San Pablo, CA",SanPabloCA,15,403,3,,37.95305709,-122.3572248
Multiple Gunshots,99-94262,2/17/17,16:28:45,"1606 16th St, San Pablo, CA",SanPabloCA,10,922,3,,37.95589096,-122.3535867
Multiple Gunshots,99-94164,2/12/17,18:53:13,"1500-1522 Bush Ave, San Pablo, CA",SanPabloCA,8,90,3,,37.955596,-122.3547167
Multiple Gunshots,99-94084,2/7/17,19:42:42,"2721-2731 20th St, San Pablo, CA",SanPabloCA,10,155,1,,37.96959299,-122.3455717
Single Gunshot,99-94081,2/7/17,16:55:06,"1230 Sanford Ave, San Pablo, CA",SanPabloCA,1,,3,,37.95168063,-122.3583682
Multiple Gunshots,99-94054,2/4/17,23:18:28,"2526 MacArthur Ave, San Pablo, CA",SanPabloCA,3,937,1,,37.96735606,-122.3506791
Single Gunshot,99-94035,2/3/17,23:18:05,"1257-1299 Rivers St, San Pablo, CA",SanPabloCA,1,198,1,,37.97398682,-122.3507943
Single Gunshot,99-94002,1/30/17,1:07:57,"14203 San Pablo Ave, San Pablo, CA",SanPabloCA,1,224,1,,37.96297448,-122.3456424
Multiple Gunshots,99-93991,1/29/17,1:28:16,"1601-1699 21st St, San Pablo, CA",SanPabloCA,7,580,3,,37.95589466,-122.3494258
Multiple Gunshots,99-93990,1/29/17,1:25:47,"2100-2198 Lake St, San Pablo, CA",SanPabloCA,10,580,1,,37.97042989,-122.3443557
Multiple Gunshots,99-93988,1/29/17,1:25:38,"2751 21st St, San Pablo, CA",SanPabloCA,5,580,1,,37.96977307,-122.3447127
Multiple Gunshots,99-93987,1/29/17,1:25:35,"2729-2731 21st St, San Pablo, CA",SanPabloCA,4,580,1,,37.96955434,-122.3448064
Multiple Gunshots,99-93986,1/29/17,1:25:32,"2717a 21st St, San Pablo, CA",SanPabloCA,7,580,1,,37.96932621,-122.3451597
Multiple Gunshots,99-93970,1/28/17,11:14:11,"2759 15th St, San Pablo, CA",SanPabloCA,24,19,1,,37.97085567,-122.3496925
Single Gunshot,99-93965,1/27/17,23:17:02,"2342 20th St, San Pablo, CA",SanPabloCA,1,743,1,,37.96438616,-122.3476996
Probable Gunfire,99-93955,1/27/17,20:45:13,"2201-2229 Broadway Ave, San Pablo, CA",SanPabloCA,1,643,1,,37.96792944,-122.3446218
Probable Gunfire,99-93944,1/26/17,16:28:18,"14266-14270 San Pablo Ave, San Pablo, CA",SanPabloCA,1,,1,,37.96424593,-122.3450512
Multiple Gunshots,99-93747,1/17/17,10:15:36,"1305 Dover Ave, San Pablo, CA",SanPabloCA,3,657,3,,37.96035531,-122.3562432
Single Gunshot,99-93576,1/8/17,21:45:40,"1401-1499 15th St, San Pablo, CA",SanPabloCA,1,262,3,,37.95460833,-122.3551907
Single Gunshot,99-93242,1/1/17,20:26:10,"2505 Clare St, San Pablo, CA",SanPabloCA,1,,1,,37.96780835,-122.3516158
Single Gunshot,99-93220,1/1/17,19:04:57,"1727 Rd 20, San Pablo, CA",SanPabloCA,1,,1,,37.96452471,-122.3505926
Single Gunshot,99-93215,1/1/17,19:02:07,"2505 Clare St, San Pablo, CA",SanPabloCA,1,,1,,37.96782555,-122.3516558
Single Gunshot,99-93115,1/1/17,4:53:29,"1500-1598 Rivers St, San Pablo, CA",SanPabloCA,1,,1,,37.97321669,-122.3481191
Single Gunshot,99-93111,1/1/17,4:03:23,"1613 23rd St, San Pablo, CA",SanPabloCA,1,,3,,37.95717244,-122.3476057
Probable Gunfire,99-93090,1/1/17,2:05:59,"1500-1598 Rivers St, San Pablo, CA",SanPabloCA,1,,1,,37.97317848,-122.3481516
Single Gunshot,99-93086,1/1/17,1:39:59,"1145 Rumrill Blvd, San Pablo, CA",SanPabloCA,1,,3,,37.95054169,-122.3578477
Multiple Gunshots,99-93046,1/1/17,1:00:49,"5269 Riverside Ave, San Pablo, CA",SanPabloCA,6,395,2,,37.95325558,-122.3296349
Multiple Gunshots,99-93039,1/1/17,0:57:28,"5300 Riverside Ave, San Pablo, CA",SanPabloCA,6,395,2,,37.95305733,-122.3287516
Single Gunshot,99-93027,1/1/17,0:51:12,"2500 Clare St, San Pablo, CA",SanPabloCA,1,,1,,37.96759249,-122.3516833
Single Gunshot,99-93025,1/1/17,0:50:40,"2505 Clare St, San Pablo, CA",SanPabloCA,1,,1,,37.96766675,-122.3516044
Single Gunshot,99-93020,1/1/17,0:45:06,"1923 Emeric Ave, San Pablo, CA",SanPabloCA,1,,3,,37.95450119,-122.3506863
Single Gunshot,99-93019,1/1/17,0:44:55,"1929 Emeric Ave, San Pablo, CA",SanPabloCA,1,,3,,37.95449622,-122.350611
Probable Gunfire,99-93002,1/1/17,0:31:00,"1326 California Ave, San Pablo, CA",SanPabloCA,1,,3,,37.95331112,-122.3564547
Multiple Gunshots,99-92958,1/1/17,0:18:12,"1610 Espanillo Ct, San Pablo, CA",SanPabloCA,8,353,1,,37.98018903,-122.3477615
Multiple Gunshots,99-92955,1/1/17,0:17:37,"1610 Espanillo Ct, San Pablo, CA",SanPabloCA,10,352,1,,37.98015326,-122.3477913
Multiple Gunshots,99-92858,12/31/16,23:59:34,"2510 MacArthur Ave, San Pablo, CA",SanPabloCA,24,314,1,,37.96707031,-122.3508093
Multiple Gunshots,99-92855,12/31/16,23:59:18,"2510 MacArthur Ave, San Pablo, CA",SanPabloCA,2,,1,,37.96707719,-122.3508481
Multiple Gunshots,99-92737,12/31/16,23:12:15,"1200-1298 Lake St, San Pablo, CA",SanPabloCA,6,274,1,,37.97224352,-122.3517523
Multiple Gunshots,99-92600,12/31/16,22:01:18,"2009 Sanford Ave, San Pablo, CA",SanPabloCA,9,231,3,,37.95130217,-122.3495776
Multiple Gunshots,99-92436,12/31/16,20:19:35,"2125 Costa Ave, San Pablo, CA",SanPabloCA,18,167,3,,37.95064103,-122.3486939
